Id Inscripció,Nom,Nom Lliga,Territorial de la competició,Entitat,Territorial del club,Estat,Codi Lliga,Data Pagament Albara,Data Introducció,Accés a les fases,Is Impresa?,Nivell,Pista joc,Núm. sorteig,Modalitat,Categoria,Subcategoria,Dia partit,Horari partit,Observacions,Grups,Email
214970,"The Benjamin Franklin International School ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,The Benjamin Franklin International School,Genèrica,Anul·lada,,2025-10-02,2025-09-29,,1,Nivell E,The Benjamin Franklin International School,3,FUTBOL 5,PREBENJAMÍ,MIXT,Dijous,19:00 h,,FUTBOL 5 PREBENJAMÍ MIXT GRUP 01 1a FASE CEEB,sergig@bfischool.org
214967,"Volei els Arcs ""A""",VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,,Volei els Arcs,Genèrica,Tramitada,,2025-10-03,2025-09-29,,1,Nivell C,Escola de Secundària Els Arcs,6,VOLEIBOL,PREALEVÍ,MIXT,Divendres,18:00 h,,VOLEIBOL PREALEVÍ MIXT GRUP 02 1a FASE CEEB,helenasansoramon@gmail.com
214966,Volei els Arcs,VOLEIBOL PREBENJAMÍ MIXT 1ª FASE CEEB,,Volei els Arcs,Genèrica,Tramitada,,2025-10-03,2025-09-29,,1,Nivell C,Escola de Secundària Els Arcs,2,VOLEIBOL,PREBENJAMÍ,MIXT,Divendres,18:00 h,,VOLEIBOL PREBENJAMÍ MIXT GRUP 01 1a FASE CEEB,helenasansoramon@gmail.com
214965,Volei els Arcs B,VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,Volei els Arcs,Genèrica,Tramitada,,2025-10-03,2025-09-29,,1,Nivell C,Escola de Secundària Els Arcs,2,VOLEIBOL,ALEVÍ,MIXT,Divendres,19:30 h,,VOLEIBOL ALEVÍ MIXT GRUP 06 1a FASE CEEB,helenasansoramon@gmail.com
214964,Volei els Arcs,VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,Volei els Arcs,Genèrica,Tramitada,,2025-10-03,2025-09-29,,1,Nivell A,Escola de Secundària Els Arcs,6,VOLEIBOL,ALEVÍ,MIXT,Divendres,19:30 h,,VOLEIBOL ALEVÍ MIXT GRUP 05 1a FASE CEEB,helenasansoramon@gmail.com
214963,Volei els Arcs,VOLEIBOL BENJAMÍ MIXT 1ª FASE CEEB,,Volei els Arcs,Genèrica,Tramitada,,2025-10-03,2025-09-29,,1,Nivell B,Escola de Secundària Els Arcs,2,VOLEIBOL,BENJAMÍ,MIXT,Divendres,19:30 h,,VOLEIBOL BENJAMÍ MIXT GRUP 03 1a FASE CEEB,helenasansoramon@gmail.com
214961,"The Benjamin Franklin International School ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,The Benjamin Franklin International School,Genèrica,Tramitada,,2025-10-02,2025-09-29,,1,Nivell E,The Benjamin Franklin International School,7,BÀSQUET,PREALEVÍ,MIXT,Dijous,18:00 h,,BÀSQUET PREALEVÍ MIXT GRUP 05 1a FASE CEEB,sergig@bfischool.org
214960,"Escola Thau ""A""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Thau,Fora,BÀSQUET,ALEVÍ,MIXT,Divendres,18:15 h,,BÀSQUET ALEVÍ MIXT GRUP 02 1a FASE CEEB,basquet.thaubcn@fundaciocic.org
214959,"Escola Thau ""A""",BÀSQUET ALEVÍ FEMENÍ 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Thau,Casa,BÀSQUET,ALEVÍ,FEMENÍ,Divendres,18:15 h,,BÀSQUET ALEVÍ FEMENÍ GRUP 01 1a FASE CEEB,basquet.thaubcn@fundaciocic.org
214958,"Escola Thau ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Thau,Casa,BÀSQUET,PREALEVÍ,MIXT,Divendres,18:15 h,,BÀSQUET PREALEVÍ MIXT GRUP 02 1a FASE CEEB,basquet.thaubcn@fundaciocic.org
214957,"Escola Thau ""A""",BÀSQUET PREALEVÍ FEMENÍ 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Thau,Fora,BÀSQUET,PREALEVÍ,FEMENÍ,Divendres,18:15 h,,BÀSQUET PREALEVÍ FEMENÍ GRUP 01 1a FASE CEEB,basquet.thaubcn@fundaciocic.org
214956,"Escola Thau ""A""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell D,Escola Thau,Fora,BÀSQUET,BENJAMÍ,MIXT,Divendres,18:15 h,,BÀSQUET BENJAMÍ MIXT GRUP 05 1a FASE CEEB,basquet.thaubcn@fundaciocic.org
214955,"Escola Thau ""A""",BÀSQUET BENJAMÍ FEMENÍ 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Thau,Casa,BÀSQUET,BENJAMÍ,FEMENÍ,Divendres,18:15 h,,BÀSQUET BENJAMÍ FEMENÍ GRUP 01 1a FASE CEEB,basquet.thaubcn@fundaciocic.org
214954,"Escola Thau ""A""",BÀSQUET PREBENJAMÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Thau,Casa,BÀSQUET,PREBENJAMÍ,MIXT,Divendres,18:15 h,,BÀSQUET PREBENJAMÍ MIXT GRUP 01 1a FASE CEEB,basquet.thaubcn@fundaciocic.org
214953,Col·legi Immaculada Concepció D'Horta,BÀSQUET CADET MIXT 1ª FASE CEEB,,Col·legi Immaculada Concepció D'Horta,Genèrica,Tramitada,,2025-10-03,2025-09-29,,1,Nivell D,Col·legi Immaculada Concepció d'Horta,Casa,BÀSQUET,CADET,MIXT,Dissabte,11:00 h,,BÀSQUET CADET MIXT GRUP 03 1a FASE CEEB,damien.mulon@gmail.com
214952,"Escola Thau ""A""",BÀSQUET PREBENJAMÍ FEMENÍ 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell E,Escola Thau,Fora,BÀSQUET,PREBENJAMÍ,FEMENÍ,Divendres,18:15 h,,BÀSQUET PREBENJAMÍ FEMENÍ GRUP 01 1a FASE CEEB,basquet.thaubcn@fundaciocic.org
214950,"Escola Bogatell (FPC CET 10) ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,Escola Bogatell (FPC CET 10),Genèrica,Facturada,,,2025-09-29,,1,Nivell C,Escola Bogatell,1,BÀSQUET,PREALEVÍ,MIXT,Divendres,18:00 h,,BÀSQUET PREALEVÍ MIXT GRUP 03 1a FASE CEEB,ocallau@cet10.com
214949,"American School of Barcelona ""A""",BÀSQUET JUVENIL MIXT 1ª FASE CEEB,,American School of Barcelona,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell A,American School of Barcelona,Fora,BÀSQUET,JUVENIL,MIXT,Dissabte,10:30 h,,BÀSQUET JUVENIL MIXT GRUP 01 1a FASE CEEB,athletics@asbarcelona.com
214947,"American School of Barcelona ""A""",BÀSQUET CADET MIXT 1ª FASE CEEB,,American School of Barcelona,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell A,American School of Barcelona,Fora,BÀSQUET,CADET,MIXT,Dissabte,09:00 h,,BÀSQUET CADET MIXT GRUP 01 1a FASE CEEB,athletics@asbarcelona.com
214945,"American School of Barcelona ""A""",BÀSQUET INFANTIL FEMENÍ 1ª FASE CEEB,,American School of Barcelona,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell E,American School of Barcelona,Casa,BÀSQUET,INFANTIL,FEMENÍ,Dissabte,10:30 h,,BÀSQUET INFANTIL FEMENÍ GRUP 02 1a FASE CEEB,athletics@asbarcelona.com
214943,"American School of Barcelona ""A""",BÀSQUET INFANTIL MIXT 1ª FASE CEEB,,American School of Barcelona,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell E,American School of Barcelona,Casa,BÀSQUET,INFANTIL,MIXT,Dissabte,09:00 h,,BÀSQUET INFANTIL MIXT GRUP 03 1a FASE CEEB,athletics@asbarcelona.com
214942,"American School of Barcelona ""A""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,,American School of Barcelona,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell E,American School of Barcelona,Casa,BÀSQUET,ALEVÍ,MIXT,Dissabte,09:00 h,,BÀSQUET ALEVÍ MIXT GRUP 05 1a FASE CEEB,athletics@asbarcelona.com
214935,Immaculada Concepció d'Horta - Futsal Dante,FUTBOL 5 JUVENIL MIXT 1ª FASE CEEB,,Immaculada Concepció d'Horta - Futsal Dante,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell B,Col·legi Immaculada Concepció d'Horta,Casa,FUTBOL 5,JUVENIL,MIXT,Dissabte,12:00 h,,FUTBOL 5 JUVENIL MIXT GRUP 02 1a FASE CEEB,info@futsaldante.com
214934,Immaculada Concepció d'Horta - Futsal Dante,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Immaculada Concepció d'Horta - Futsal Dante,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Col·legi Immaculada Concepció d'Horta,Fora,FUTBOL 5,BENJAMÍ,MIXT,Dissabte,11:00 h,,FUTBOL 5 BENJAMÍ MIXT GRUP 16 1a FASE CEEB,info@futsaldante.com
214933,Immaculada Concepció d'Horta - Futsal Dante,FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,Immaculada Concepció d'Horta - Futsal Dante,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell D,Col·legi Immaculada Concepció d'Horta,Fora,FUTBOL 5,PREINFANTIL,MIXT,Dissabte,12:00 h,,FUTBOL 5 PREINFANTIL MIXT GRUP 02 1a FASE CEEB,info@futsaldante.com
214932,"Immaculada Concepció d'Horta - Futsal Dante ""Blau""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Immaculada Concepció d'Horta - Futsal Dante,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell D,Col·legi Immaculada Concepció d'Horta,Casa,FUTBOL 5,PREALEVÍ,MIXT,Dissabte,11:00 h,,FUTBOL 5 PREALEVÍ MIXT GRUP 03 1a FASE CEEB,info@futsaldante.com
214931,"Vedruna Immaculada - 2 de Maig (AE L'Eixample) ""A""",BÀSQUET INFANTIL MIXT 1ª FASE CEEB,,Vedruna Immaculada - 2 de Maig (AE L'Eixample),Genèrica,Tramitada,,2025-12-10,2025-09-29,,1,Nivell C,Col·legi Immaculada Vedruna,7,BÀSQUET,INFANTIL,MIXT,Dissabte,10:30 h,,BÀSQUET INFANTIL MIXT GRUP 02 1a FASE CEEB,vedrunaimmaculada@ae-eixample.cat
214930,"Vedruna Immaculada - 2 de Maig (AE L'Eixample) ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,Vedruna Immaculada - 2 de Maig (AE L'Eixample),Genèrica,Tramitada,,2025-12-10,2025-09-29,,1,Nivell D,Col·legi Immaculada Vedruna,7,BÀSQUET,PREALEVÍ,MIXT,Dissabte,09:00 h,,BÀSQUET PREALEVÍ MIXT GRUP 03 1a FASE CEEB,vedrunaimmaculada@ae-eixample.cat
214929,"Vedruna Immaculada - 2 de Maig (AE L'Eixample) ""A""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,,Vedruna Immaculada - 2 de Maig (AE L'Eixample),Genèrica,Tramitada,,2025-12-10,2025-09-29,,1,Nivell B,Col·legi Immaculada Vedruna,3,BÀSQUET,ALEVÍ,MIXT,Dissabte,09:00 h,,BÀSQUET ALEVÍ MIXT GRUP 02 1a FASE CEEB,vedrunaimmaculada@ae-eixample.cat
214928,"Vedruna Immaculada - 2 de Maig (AE L'Eixample) ""A""",BÀSQUET CADET MIXT 1ª FASE CEEB,,Vedruna Immaculada - 2 de Maig (AE L'Eixample),Genèrica,Tramitada,,2025-12-10,2025-09-29,,1,Nivell B,Col·legi Immaculada Vedruna,3,BÀSQUET,CADET,MIXT,Dissabte,10:30 h,,BÀSQUET CADET MIXT GRUP 01 1a FASE CEEB,vedrunaimmaculada@ae-eixample.cat
214927,"Escola Thau ""B""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Thau,Fora,FUTBOL 5,PREINFANTIL,MIXT,Divendres,19:00 h,,FUTBOL 5 PREINFANTIL MIXT GRUP 01 1a FASE CEEB,futbol.thaubcn@fundaciocic.org
214926,"Escola Thau ""A""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Thau,Casa,FUTBOL 5,PREINFANTIL,MIXT,Divendres,19:00 h,,FUTBOL 5 PREINFANTIL MIXT GRUP 07 1a FASE CEEB,futbol.thaubcn@fundaciocic.org
214925,"Escola Thau ""B""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Thau,Fora,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:00 h,,FUTBOL 5 ALEVÍ MIXT GRUP 02 1a FASE CEEB,futbol.thaubcn@fundaciocic.org
214924,"Col·legi Sagrado Corazón (Corazonistas) ""A""",HANDBOL BENJAMÍ MIXT 1ª FASE CEEB,,Col·legi Sagrado Corazón (Corazonistas),Genèrica,Tramitada,,2025-10-17,2025-09-29,,1,Nivell A,Col·legi Sagrat Cor Corazonistes,,HANDBOL,BENJAMÍ,MIXT,Divendres,18:15 h,,HANDBOL BENJAMÍ MIXT GRUP 01 1a FASE CEEB,alvaro.polo7@gmail.com
214923,"Escola Thau ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Thau,Casa,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:00 h,,FUTBOL 5 ALEVÍ MIXT GRUP 12 1a FASE CEEB,futbol.thaubcn@fundaciocic.org
214922,"Col·legi Sagrado Corazón (Corazonistas) ""A""",HANDBOL PREALEVÍ MIXT 1ª FASE CEEB,,Col·legi Sagrado Corazón (Corazonistas),Genèrica,Tramitada,,2025-10-17,2025-09-29,,1,Nivell A,Col·legi Sagrat Cor Corazonistes,,HANDBOL,PREALEVÍ,MIXT,Divendres,18:15 h,,HANDBOL PREALEVÍ MIXT GRUP 01 1a FASE CEEB,alvaro.polo7@gmail.com
214921,"Escola Thau ""B""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Thau,Casa,FUTBOL 5,PREALEVÍ,MIXT,Divendres,18:00 h,,FUTBOL 5 PREALEVÍ MIXT GRUP 06 1a FASE CEEB,futbol.thaubcn@fundaciocic.org
214920,"Escola Thau ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Thau,Fora,FUTBOL 5,PREALEVÍ,MIXT,Divendres,18:00 h,,FUTBOL 5 PREALEVÍ MIXT GRUP 03 1a FASE CEEB,futbol.thaubcn@fundaciocic.org
214919,"Escola Thau ""B""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Thau,Fora,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,,FUTBOL 5 BENJAMÍ MIXT GRUP 13 1a FASE CEEB,futbol.thaubcn@fundaciocic.org
214918,"Escola Thau ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,Escola Thau,Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,,FUTBOL 5 BENJAMÍ MIXT GRUP 15 1a FASE CEEB,futbol.thaubcn@fundaciocic.org
214917,"Escola Thau ""B""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,Escola Thau,Casa,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:00 h,,FUTBOL 5 PREBENJAMÍ MIXT GRUP 02 1a FASE CEEB,futbol.thaubcn@fundaciocic.org
214916,"Escola Thau ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,Escola Thau,Fora,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:00 h,,FUTBOL 5 PREBENJAMÍ MIXT GRUP 13 1a FASE CEEB,futbol.thaubcn@fundaciocic.org
214915,"AE Lycée Français ""A""",BÀSQUET JUVENIL MIXT 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,Escola Liceu Francès de Barcelona,4,BÀSQUET,JUVENIL,MIXT,Dissabte,12:15 h,,BÀSQUET JUVENIL MIXT GRUP 01 1a FASE CEEB,AESLFB@YAHOO.ES
214914,"AE Lycée Français ""A""",BÀSQUET BENJAMÍ FEMENÍ 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Lliceu Francès,8,BÀSQUET,PREALEVÍ,FEMENÍ,Dissabte,12:15 h,FORA DE COMPETICIÓ JA QUE HI HA 6 NENES PRE.BENJAMI I 6 PRE.ALEVIS MOLT FLUGETES,BÀSQUET BENJAMÍ FEMENÍ GRUP 03 1a FASE CEEB,AESLFB@YAHOO.ES
214913,"Escola Thau ""B""",FUTBOL 5 MENUTS|MENUDES MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,Escola Thau,Fora,FUTBOL 5,MENUTS,MIXT,Divendres,18:00 h,,FUTBOL 5 MENUTS|MENUDES MIXT GRUP 02 1a FASE CEEB,futbol.thaubcn@fundaciocic.org
214912,"Escola Thau ""A""",FUTBOL 5 MENUTS|MENUDES MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,Escola Thau,Casa,FUTBOL 5,MENUTS,MIXT,Divendres,18:00 h,,FUTBOL 5 MENUTS|MENUDES MIXT GRUP 03 1a FASE CEEB,futbol.thaubcn@fundaciocic.org
214911,"AE Lycée Français ""A""",BÀSQUET INFANTIL FEMENÍ 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,Escola Lliceu Francès,8,BÀSQUET,INFANTIL,FEMENÍ,Dissabte,12:30 h,,BÀSQUET INFANTIL FEMENÍ GRUP 01 1a FASE CEEB,AESLFB@YAHOO.ES
214910,"AE Lycée Français ""A""",BÀSQUET PREINFANTIL FEMENÍ 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Lliceu Francès,8,BÀSQUET,PREINFANTIL,FEMENÍ,Dissabte,10:45 h,,BÀSQUET PREINFANTIL FEMENÍ GRUP 02 1a FASE CEEB,AESLFB@YAHOO.ES
214909,"AE Lycée Français ""A""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,Escola Lliceu Francès,8,BÀSQUET,BENJAMÍ,MIXT,Dissabte,10:45 h,,BÀSQUET BENJAMÍ MIXT GRUP 01 1a FASE CEEB,AESLFB@YAHOO.ES
214908,"Escola Sagrada Familia Sant Andreu ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,,Escola Sagrada Familia Sant Andreu,Genèrica,Tramitada,,2025-10-10,2025-09-29,,1,Nivell E,Escola SAFA Sant Andreu,4,FUTBOL 5,CADET,MIXT,Divendres,20:00 h,,FUTBOL 5 CADET MIXT GRUP 07 1a FASE CEEB,escola.esports@safa.cat
214907,"Escola Sagrada Familia Sant Andreu ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Escola Sagrada Familia Sant Andreu,Genèrica,Tramitada,,2025-10-10,2025-09-29,,1,Nivell E,Escola SAFA Sant Andreu,8,FUTBOL 5,BENJAMÍ,MIXT,Divendres,19:00 h,,FUTBOL 5 BENJAMÍ MIXT GRUP 06 1a FASE CEEB,escola.esports@safa.cat
214906,"AE Lycée Français ""A""",BÀSQUET INFANTIL MIXT 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,Escola Lliceu Francès,8,BÀSQUET,INFANTIL,MIXT,Dissabte,09:15 h,,BÀSQUET INFANTIL MIXT GRUP 01 1a FASE CEEB,AESLFB@YAHOO.ES
214905,"Escola Sagrada Familia Sant Andreu ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Escola Sagrada Familia Sant Andreu,Genèrica,Tramitada,,2025-10-10,2025-09-29,,1,Nivell E,Escola SAFA Sant Andreu,8,FUTBOL 5,ALEVÍ,MIXT,Divendres,20:00 h,,FUTBOL 5 ALEVÍ MIXT GRUP 12 1a FASE CEEB,escola.esports@safa.cat
214904,"AE Lycée Français ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,Escola Lliceu Francès,8,BÀSQUET,PREALEVÍ,MIXT,Dissabte,09:15 h,,BÀSQUET PREALEVÍ MIXT GRUP 01 1a FASE CEEB,AESLFB@YAHOO.ES
214903,"AE Lycée Français ""A""",VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,Escola Lliceu Francès,8,VOLEIBOL,PREALEVÍ,MIXT,Dissabte,12:15 h,,VOLEIBOL PREALEVÍ MIXT GRUP 04 1a FASE CEEB,AESLFB@YAHOO.ES
214902,"AE Lycée Français ""B""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,Escola Lliceu Francès,8,VOLEIBOL,INFANTIL,FEMENI,Dissabte,10:45 h,,VOLEIBOL INFANTIL FEMENÍ GRUP 01 1a FASE CEEB,AESLFB@YAHOO.ES
214901,"AE Lycée Français ""A""",VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,Escola Lliceu Francès,8,VOLEIBOL,JUVENIL,FEMENI,Dissabte,12:15 h,,VOLEIBOL JUVENIL FEMENÍ GRUP 01 1a FASE CEEB,AESLFB@YAHOO.ES
214900,"Escola Sagrada Familia Sant Andreu ""A""",FUTBOL 5 MENUDETS|MENUDETES MIXT 1ª FASE CEEB,,Escola Sagrada Familia Sant Andreu,Genèrica,Tramitada,,2025-10-10,2025-09-29,,1,Nivell E,Escola SAFA Sant Andreu,8,FUTBOL 5,MENUDETS,MIXT,Divendres,18:00 h,,FUTBOL 5 MENUDETS|MENUDETES MIXT GRUP 03 1a FASE CEEB,escola.esports@safa.cat
214899,"AE Lycée Français ""A""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Lliceu Francès,8,VOLEIBOL,ALEVÍ,MIXT,Dissabte,10:45 h,,VOLEIBOL ALEVÍ MIXT GRUP 03 1a FASE CEEB,AESLFB@YAHOO.ES
214898,"Escola Sagrada Familia Sant Andreu ""B""",FUTBOL 5 MENUDETS|MENUDETES MIXT 1ª FASE CEEB,,Escola Sagrada Familia Sant Andreu,Genèrica,Tramitada,,2025-10-10,2025-09-29,,1,Nivell E,Escola SAFA Sant Andreu,4,FUTBOL 5,MENUDETS,MIXT,Divendres,18:00 h,,FUTBOL 5 MENUDETS|MENUDETES MIXT GRUP 02 1a FASE CEEB,escola.esports@safa.cat
214897,"Escola Sagrada Familia Sant Andreu ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Escola Sagrada Familia Sant Andreu,Genèrica,Tramitada,,2025-10-10,2025-09-29,,1,Nivell E,Escola SAFA Sant Andreu,4,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,19:00 h,,FUTBOL 5 PREBENJAMÍ MIXT GRUP 02 1a FASE CEEB,escola.esports@safa.cat
214896,"AE Lycée Français ""B""",VOLEIBOL PREINFANTIL MIXT 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Lliceu Francès,8,VOLEIBOL,PREINFANTIL,MIXT,Dissabte,10:45 h,,VOLEIBOL PREINFANTIL MIXT GRUP 01 1a FASE CEEB,AELFB@YAHOO.ES
214895,"AE Lycée Français ""A""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,Escola Lliceu Francès,8,VOLEIBOL,INFANTIL,FEMENI,Dissabte,12:15 h,,VOLEIBOL INFANTIL FEMENÍ GRUP 03 1a FASE CEEB,AESLFB@YAHOO.ES
214894,"AE Lycée Français ""B""",VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,Escola Lliceu Francès,8,VOLEIBOL,PREALEVÍ,MIXT,Dissabte,09:15 h,,VOLEIBOL PREALEVÍ MIXT GRUP 03 1a FASE CEEB,AESLFB@YAHOO.ES
214893,"AE Lycée Français ""A""",VOLEIBOL PREINFANTIL FEMENÍ 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,Escola Lliceu Francès,8,VOLEIBOL,PREINFANTIL,FEMENI,Dissabte,09:15 h,,VOLEIBOL PREINFANTIL FEMENÍ GRUP 01 1a FASE CEEB,AESLFB@YAHOO.ES
214891,"AE Lycée Français ""A""",VOLEIBOL CADET MIXT 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,Escola Lliceu Francès,8,VOLEIBOL,CADET,MIXT,Dissabte,09:15 h,,VOLEIBOL CADET MIXT GRUP 01 1a FASE CEEB,AESLFB@YAHOO.ES
214890,"AE Lycée Français ""A""",FUTBOL 5 JUVENIL MIXT 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Lliceu Francès,8,FUTBOL 5,JUVENIL,MIXT,Dissabte,11:30 h,,FUTBOL 5 JUVENIL MIXT GRUP 01 1a FASE CEEB,AESLFB@YAHOO.ES
214889,"AE Lycée Français ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,,AE Lycée Français,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Escola Lliceu Francès,8,FUTBOL 5,INFANTIL,MIXT,Dissabte,11:30 h,,FUTBOL 5 INFANTIL MIXT GRUP 05 1a FASE CEEB,AESLFB@YAHOO.ES
